SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date
Recordings/fasu.wav,no,f,s,a,no,u,fasu,Training,bilabial,TrainingItems,0,44,44,27,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/didi.wav,yes,d,d,i,yes,i,didi,Training,alveolar,TrainingItems,0,45,45,94,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/papa.wav,no,p,p,a,yes,a,papa,Training,bilabial,TrainingItems,0,46,46,40,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,0,47,47,0,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/babi.wav,yes,b,b,a,yes,i,babi,Training,bilabial,TrainingItems,0,48,48,90,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bibi.wav,yes,b,b,i,yes,i,bibi,Training,bilabial,TrainingItems,0,49,49,62,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,0,50,50,69,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pata.wav,no,p,t,a,yes,a,pata,Training,bilabial,TrainingItems,0,51,51,3,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/duda.wav,yes,d,d,u,yes,a,duda,Training,alveolar,TrainingItems,0,52,52,37,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zizi.wav,yes,z,z,i,no,i,zizi,Training,alveolar,TrainingItems,0,53,53,31,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/patu.wav,no,p,t,a,yes,u,patu,Training,bilabial,TrainingItems,0,54,54,52,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,0,55,55,63,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fisa.wav,no,f,s,i,no,a,fisa,Training,bilabial,TrainingItems,0,56,56,57,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
